Kode_Distributor,Tahun,Bulan,Salesman,Kode_Outlet,Nama_Outlet,Type_Outlet,Kode_Produk,Unit,HET,Value_HET
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2LMRR12,2,14800,29600
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2LMRR12,1,14800,14800
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2LMRR12,1,14800,14800
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2LMSB12,1,14800,14800
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2LMSB12,2,14800,29600
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2LMSB12,2,14800,29600
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2LMSB12,2,14800,29600
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2LMSB12,2,14800,29600
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2LMSB12,1,14800,14800
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2LPBE11,1,38000,38000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2LPBE11,1,38000,38000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2LPBE12,2,21000,42000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2LPBE12,1,21000,21000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2LPBE12,3,21000,63000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2LPBE12,2,21000,42000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2LPBE12,1,21000,21000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2LPMU12,1,21000,21000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2LPMU12,3,21000,63000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2LPMU12,2,21000,42000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2LPMU12,1,21000,21000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2LPSU11,1,38000,38000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2LPSU12,1,21000,21000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2LPSU12,3,21000,63000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2LPSU12,4,21000,84000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2LPSU12,2,21000,42000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2LPSU12,1,21000,21000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2SBES12,2,3900,7800
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2SBES12,4,3900,15600
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2SBES12,2,3900,7800
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2SBWH12,2,3900,7800
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2SBWH12,2,3900,7800
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2SBWH12,3,3900,11700
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2SBWH12,2,3900,7800
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2SBWH12,1,3900,3900
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2SBZN12,2,3900,7800
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2SBZN12,2,3900,7800
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2SBZN12,4,3900,15600
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2SBZN12,2,3900,7800
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2SBZN12,2,3900,7800
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2SBZN12,1,3900,3900
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2WCSF21,1,15000,15000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2WCSF21,1,15000,15000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P2WCSF21,3,15000,45000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P3LAJR11,2,11000,22000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P3LAJR11,2,11000,22000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P3LAJR21,6,7000,42000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P3LAJR21,1,7000,7000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P3LPTH11,1,12500,12500
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P3LPTH11,3,12500,37500
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P3LPTH11,2,12500,25000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P3LPTH11,2,12500,25000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P3LPTH11,1,12500,12500
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P3NCDC11,1,32500,32500
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P3NCNC11,1,35000,35000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P3PBDS11,1,10250,10250
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P3PBDS11,1,10250,10250
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P3PBDS11,2,10250,20500
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P3PBDS11,1,10250,10250
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P3PLDS11,1,9000,9000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P3PLDS11,1,9000,9000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P3PNDS11,2,9800,19600
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P3PNDS11,1,9800,9800
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P3PNDS11,2,9800,19600
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P3PNDS11,1,9800,9800
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4ABDS11,1,9500,9500
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4ABDS11,1,9500,9500
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4ABDS11,1,9500,9500
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4ABDS11,1,9500,9500
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4ABDS11,3,9500,28500
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4ABDS11,3,9500,28500
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4BODS12,3,32000,96000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4BODS12,1,32000,32000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4CPDS14,1,27000,27000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4ELBL11,1,31000,31000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4ELBL11,1,31000,31000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4ELBL11,1,31000,31000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4ELBL11,1,31000,31000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4ELBL11,1,31000,31000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4ELBL11,3,31000,93000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4EPBR11,1,25000,25000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4EPBR11,4,25000,100000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4EPBR11,1,25000,25000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4EPBR11,1,25000,25000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4EPBR11,3,25000,75000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4ESDS12,1,32000,32000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4ESDS12,2,32000,64000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4ESDS14,1,32000,32000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4ESDS14,1,32000,32000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4ESDS15,2,32000,64000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4ESDS18,1,32000,32000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4ESDS20,1,32000,32000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4FPDS11,3,24000,72000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4FPDS11,1,24000,24000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4FPDS12,2,24000,48000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4FPDS12,1,24000,24000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4FPDS13,1,24000,24000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4MCDS11,1,37500,37500
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PCMN81,12,32000,384000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PCMN81,1,32000,32000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PCMN81,12,32000,384000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PCMN81,12,32000,384000
01A146,2016,5,SIDEMPUAN,MDN00104,CASH,RETAIL,6P4PCMN81,1,32000,32000
01A146,2016,5,SIDEMPUAN,MDN00104,CASH,RETAIL,6P4PCMN81,2,32000,64000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PCMN83,12,32000,384000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PCMN83,13,32000,416000
01A146,2016,5,SIDEMPUAN,MDN00104,CASH,RETAIL,6P4PCMN83,2,32000,64000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS11,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS11,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS11,2,28000,56000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS11,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS11,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS11,3,28000,84000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS12,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS12,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS13,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS14,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS14,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS18,2,28000,56000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS18,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS18,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS19,2,28000,56000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS19,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS19,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS20,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS20,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS21,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS22,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS24,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS24,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS24,3,28000,84000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS25,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS26,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS26,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS28,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS28,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS29,2,28000,56000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS29,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS29,2,28000,56000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS31,2,28000,56000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS31,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS32,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS34,2,28000,56000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS34,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS36,2,28000,56000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS41,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS45,2,28000,56000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS46,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS48,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS49,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS49,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS49,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PLDS49,1,28000,28000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PRCM82,4,32000,128000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PRCM82,2,32000,64000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PRCM82,18,32000,576000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PRCM82,11,32000,352000
01A146,2016,5,SIDEMPUAN,MDN00104,CASH,RETAIL,6P4PRCM82,2,32000,64000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PRCM84,12,32000,384000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PRCM84,6,32000,192000
01A146,2016,5,SIDEMPUAN,MDN00104,CASH,RETAIL,6P4PRCM84,3,32000,96000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PRCM86,12,32000,384000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PRCM86,12,32000,384000
01A146,2016,5,SIDEMPUAN,MDN00104,CASH,RETAIL,6P4PRCM86,2,32000,64000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PRCM87,12,32000,384000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PRCM87,12,32000,384000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PRCM87,6,32000,192000
01A146,2016,5,SIDEMPUAN,MDN00104,CASH,RETAIL,6P4PRCM87,1,32000,32000
01A146,2016,5,SIDEMPUAN,MDN00104,CASH,RETAIL,6P4PRCM87,6,32000,192000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PRCM89,3,32000,96000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PRCM89,48,32000,1536000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PRCM89,24,32000,768000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PRCM89,12,32000,384000
01A146,2016,5,SIDEMPUAN,MDN00104,CASH,RETAIL,6P4PRCM89,1,32000,32000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PRCM90,2,32000,64000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PRCM90,1,32000,32000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PRCM90,7,32000,224000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4PRCM90,18,32000,576000
01A146,2016,5,SIDEMPUAN,MDN00104,CASH,RETAIL,6P4PRCM90,6,32000,192000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4TCDS11,1,41000,41000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4TCDS11,1,41000,41000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4TCDS11,1,41000,41000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4TCDS11,1,41000,41000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4TCDS12,1,41000,41000
01A146,2016,5,KANTOR,MDN00104,CASH,RETAIL,6P4TCDS12,1,41000,41000
01A146,2016,5,ASLAB,MDN00119,DAILI COSMETIC,RETAIL,6P4PLDS11,6,28000,168000
01A146,2016,5,ASLAB,MDN00119,DAILI COSMETIC,RETAIL,6P4PLDS12,3,28000,84000
01A146,2016,5,ASLAB,MDN00119,DAILI COSMETIC,RETAIL,6P4PLDS18,3,28000,84000
01A146,2016,5,ASLAB,MDN00119,DAILI COSMETIC,RETAIL,6P4PLDS24,3,28000,84000
01A146,2016,5,ASLAB,MDN00119,DAILI COSMETIC,RETAIL,6P4PLDS26,3,28000,84000
01A146,2016,5,ASLAB,MDN00119,DAILI COSMETIC,RETAIL,6P4PLDS31,6,28000,168000
01A146,2016,5,ASLAB,MDN00119,DAILI COSMETIC,RETAIL,6P4PLDS49,6,28000,168000
01A146,2016,5,IBNU,MDN00149,FEN COS,RETAIL,6P4PCMN83,3,32000,96000
01A146,2016,5,IBNU,MDN00149,FEN COS,RETAIL,6P4PRCM82,3,32000,96000
01A146,2016,5,IBNU,MDN00149,FEN COS,RETAIL,6P4PRCM84,3,32000,96000
01A146,2016,5,IBNU,MDN00149,FEN COS,RETAIL,6P4PRCM86,3,32000,96000
01A146,2016,5,IBNU,MDN00149,FEN COS,RETAIL,6P4PRCM87,3,32000,96000
01A146,2016,5,BRANDAN,MDN00162,GLADYS COS,RETAIL,6P2SBWH12,6,3900,23400
01A146,2016,5,BRANDAN,MDN00162,GLADYS COS,RETAIL,6P2SBZN12,6,3900,23400
01A146,2016,5,BRANDAN,MDN00162,GLADYS COS,RETAIL,6P2SSMJ21,12,10500,126000
01A146,2016,5,BRANDAN,MDN00162,GLADYS COS,RETAIL,6P2SSMJ31,12,7800,93600
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P2CCKA31,12,8500,102000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P2HNBL11,6,5000,30000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P2LMRB22,24,8600,206400
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P2LMRP12,48,14800,710400
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P2LMRP22,24,8600,206400
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P2LMRQ21,24,8600,206400
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P2LMSB12,24,14800,355200
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P2LMSB22,24,8600,206400
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P2LPBE12,12,21000,252000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P2LPSU11,24,38000,912000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P2LPSU12,24,21000,504000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P2LWAL21,24,16000,384000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P2LWCB21,24,16000,384000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P2LWGT21,24,16000,384000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P2SBZN12,24,3900,93600
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P2SSMJ21,12,10500,126000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P2SSMJ31,24,7800,187200
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P2SSNA21,12,9500,114000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P2WCCT21,12,15000,180000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P4ABDS11,24,9500,228000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P4BODS11,6,32000,192000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P4EPBL12,24,60000,1440000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P4EPBR11,24,25000,600000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P4FPDS11,6,24000,144000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P4PCMN81,24,32000,768000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P4PCMN83,12,32000,384000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P4PLDS49,6,28000,168000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P4PRCM82,24,32000,768000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P4PRCM84,24,32000,768000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P4PRCM86,24,32000,768000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P4PRCM87,24,32000,768000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P4PRCM89,36,32000,1152000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P4PRCM90,36,32000,1152000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P4TCDS13,6,41000,246000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P4TCDS50,24,26000,624000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P4TCDS51,24,26000,624000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P4TCDS52,24,26000,624000
01A146,2016,5,BRANDAN,MDN00166,GOLDEN PRIMA,RETAIL,6P4TCDS55,12,26000,312000
01A146,2016,5,IBNU,MDN00172,HANS COS,RETAIL,6P2LMRB12,6,14800,88800
01A146,2016,5,IBNU,MDN00172,HANS COS,RETAIL,6P2LMRB21,6,8600,51600
01A146,2016,5,IBNU,MDN00172,HANS COS,RETAIL,6P2LMRG12,6,14800,88800
01A146,2016,5,IBNU,MDN00172,HANS COS,RETAIL,6P2LMRG22,6,8600,51600
01A146,2016,5,IBNU,MDN00172,HANS COS,RETAIL,6P2LMRM12,6,14800,88800
01A146,2016,5,IBNU,MDN00172,HANS COS,RETAIL,6P2LMRM22,6,8600,51600
01A146,2016,5,IBNU,MDN00172,HANS COS,RETAIL,6P2LMRP12,6,14800,88800
01A146,2016,5,IBNU,MDN00172,HANS COS,RETAIL,6P2LMRP12,6,14800,88800
01A146,2016,5,IBNU,MDN00172,HANS COS,RETAIL,6P2LMRP22,6,8600,51600
01A146,2016,5,IBNU,MDN00172,HANS COS,RETAIL,6P2LMRQ11,6,14800,88800
01A146,2016,5,IBNU,MDN00172,HANS COS,RETAIL,6P2LMRQ21,6,8600,51600
01A146,2016,5,IBNU,MDN00172,HANS COS,RETAIL,6P2LMRR12,6,14800,88800
01A146,2016,5,IBNU,MDN00172,HANS COS,RETAIL,6P2LMRR22,6,8600,51600
01A146,2016,5,IBNU,MDN00172,HANS COS,RETAIL,6P2LMRW22,6,8600,51600
01A146,2016,5,IBNU,MDN00172,HANS COS,RETAIL,6P2LMSB12,6,14800,88800
01A146,2016,5,IBNU,MDN00172,HANS COS,RETAIL,6P2LMSB22,6,8600,51600
01A146,2016,5,IBNU,MDN00172,HANS COS,RETAIL,6P4PCMN81,3,32000,96000
01A146,2016,5,IBNU,MDN00172,HANS COS,RETAIL,6P4PCMN83,3,32000,96000
01A146,2016,5,IBNU,MDN00172,HANS COS,RETAIL,6P4PRCM82,6,32000,192000
01A146,2016,5,IBNU,MDN00172,HANS COS,RETAIL,6P4PRCM84,6,32000,192000
01A146,2016,5,IBNU,MDN00172,HANS COS,RETAIL,6P4PRCM86,3,32000,96000
01A146,2016,5,IBNU,MDN00172,HANS COS,RETAIL,6P4PRCM87,3,32000,96000
01A146,2016,5,IBNU,MDN00172,HANS COS,RETAIL,6P4PRCM90,3,32000,96000
01A146,2016,5,SIDEMPUAN,MDN00176,HELMI,RETAIL,6P2HNBL11,24,5000,120000
01A146,2016,5,SIDEMPUAN,MDN00176,HELMI,RETAIL,6P2SBZN12,12,3900,46800
01A146,2016,5,SIDEMPUAN,MDN00176,HELMI,RETAIL,6P2SSEN31,4,5800,23200
01A146,2016,5,SIDEMPUAN,MDN00176,HELMI,RETAIL,6P2SSMJ21,3,10500,31500
01A146,2016,5,SIDEMPUAN,MDN00176,HELMI,RETAIL,6P2SSMJ31,3,7800,23400
01A146,2016,5,SIDEMPUAN,MDN00176,HELMI,RETAIL,6P2SSNA31,4,5800,23200
01A146,2016,5,SIDEMPUAN,MDN00176,HELMI,RETAIL,6P2SSRO31,4,5800,23200
01A146,2016,5,IBNU,MDN00178,HOKKY MOUNTAIN,RETAIL,6P2LMRG12,3,14800,44400
01A146,2016,5,IBNU,MDN00178,HOKKY MOUNTAIN,RETAIL,6P2LMRM12,3,14800,44400
01A146,2016,5,IBNU,MDN00178,HOKKY MOUNTAIN,RETAIL,6P2LMRP12,3,14800,44400
01A146,2016,5,IBNU,MDN00178,HOKKY MOUNTAIN,RETAIL,6P2LMRQ21,3,8600,25800
01A146,2016,5,IBNU,MDN00178,HOKKY MOUNTAIN,RETAIL,6P2LMSB12,3,14800,44400
01A146,2016,5,IBNU,MDN00178,HOKKY MOUNTAIN,RETAIL,6P2SSEN21,3,9500,28500
01A146,2016,5,IBNU,MDN00178,HOKKY MOUNTAIN,RETAIL,6P2SSMJ21,3,10500,31500
01A146,2016,5,IBNU,MDN00178,HOKKY MOUNTAIN,RETAIL,6P2SSMJ31,3,7800,23400
01A146,2016,5,IBNU,MDN00178,HOKKY MOUNTAIN,RETAIL,6P2SSRO31,3,5800,17400
